income,age,employment_years,num_credit_lines,outstanding_debt,credit_utilisation,late_payments,delinquencies,mortgage,loan_amount,default
32839.67,66,20,1,17499.15,0.533,1,0,1,16567.9,1
56071.7,70,29,1,20378.95,0.363,0,0,0,10159.48,1
74415.4,22,19,2,6623.75,0.089,0,0,1,7220.72,1
12356.37,31,15,1,22690.31,1.836,0,0,0,0.0,1
47856.55,20,36,10,22631.49,0.473,0,0,0,0.0,1
19189.12,70,14,3,1050.22,0.055,0,0,1,6825.99,0
49493.94,33,10,4,0.0,0.0,0,0,1,2447.47,1
37378.27,48,13,3,4015.55,0.107,0,0,1,8188.23,1
8000.0,45,13,9,0.0,0.0,0,0,0,18170.6,1
58565.94,57,22,7,18976.69,0.324,1,0,0,273.98,1
27899.99,69,26,5,30543.4,1.095,0,0,1,0.0,1
29322.0,36,5,9,34255.39,1.168,0,0,0,0.0,1
18604.95,63,35,0,0.0,0.0,0,0,1,0.0,0
26914.33,34,10,8,24493.5,0.91,0,0,0,0.0,1
48557.81,29,4,4,16123.29,0.332,1,0,1,8431.99,1
36215.11,24,26,4,0.0,0.0,0,0,0,23390.03,0
46573.24,39,8,1,9671.37,0.208,0,0,1,14148.26,1
47238.44,49,30,1,8068.6,0.171,0,0,0,14887.85,1
66413.23,62,37,8,34803.59,0.524,0,0,0,10191.38,1
33144.28,66,27,10,250.11,0.008,0,0,0,0.0,0
10462.84,48,31,10,19492.25,1.863,0,4,0,30406.63,1
61344.45,41,19,2,14528.12,0.237,0,0,0,4820.43,1
33370.24,27,13,9,0.0,0.0,0,0,0,15759.43,0
62291.85,70,24,1,7946.41,0.128,1,0,0,0.0,1
47667.54,40,14,9,37741.23,0.792,1,0,0,7109.73,1
37377.25,61,35,6,11137.17,0.298,1,0,0,6281.2,1
46975.52,53,18,10,28285.56,0.602,1,0,0,5328.81,1
79020.25,71,19,0,30667.84,0.388,0,0,1,0.0,1
81539.61,73,26,9,11430.0,0.14,0,0,0,9983.28,0
41387.62,58,7,5,0.0,0.0,1,0,0,20198.56,1
43203.81,55,22,6,0.0,0.0,2,0,0,28998.17,0
61524.8,25,30,6,37927.49,0.616,1,0,0,24488.41,1
23086.78,18,31,8,14584.74,0.632,0,0,1,20646.08,1
46661.41,49,8,7,0.0,0.0,1,0,1,25088.62,0
39482.74,58,2,4,26457.68,0.67,0,0,0,26260.08,1
46278.16,60,7,5,0.0,0.0,0,0,0,0.0,1
23332.62,32,32,0,0.0,0.0,1,3,0,10516.28,1
8208.65,46,10,8,12040.28,1.467,1,0,1,0.0,1
8000.0,67,2,8,48606.29,5.0,0,1,0,13386.37,1
17652.32,23,23,6,24005.25,1.36,0,0,0,5539.17,1
30826.49,39,35,8,5846.8,0.19,0,0,1,6454.1,1
34136.17,71,8,3,13838.33,0.405,1,0,0,5263.9,1
78744.62,29,1,2,31670.1,0.402,0,0,0,0.0,1
62119.87,36,5,11,37539.94,0.604,1,0,1,0.0,1
20758.18,44,5,11,8361.23,0.403,1,0,0,16558.42,1
46954.17,57,8,10,11416.16,0.243,0,0,0,1261.94,0
31858.44,32,7,0,735.12,0.023,2,0,0,18228.98,0
34312.72,63,25,6,23408.65,0.682,0,4,1,6387.66,1
43706.51,31,8,8,29760.23,0.681,0,0,0,0.0,1
52383.42,38,21,0,0.0,0.0,1,0,0,0.0,0
33214.83,50,16,11,7369.39,0.222,0,0,0,1283.68,1
61277.03,18,26,9,0.0,0.0,0,0,0,0.0,1
17161.24,61,26,3,13979.73,0.815,0,0,0,7115.61,1
40126.78,56,23,6,0.0,0.0,0,0,0,10521.02,0
91953.47,65,35,10,0.0,0.0,1,0,1,11401.16,1
44461.59,33,7,10,31298.95,0.704,0,0,1,10281.9,1
68664.29,40,20,9,14382.52,0.209,3,0,0,16840.31,1
41830.4,69,15,11,13284.45,0.318,1,0,0,18027.39,1
51615.54,21,21,8,21636.83,0.419,1,0,1,0.0,1
38864.34,45,5,11,28448.72,0.732,0,0,0,0.0,1
36591.85,45,12,11,7380.29,0.202,0,0,1,1214.82,1
24410.35,43,37,0,6496.32,0.266,0,0,0,8833.98,1
48606.03,42,32,7,8979.61,0.185,2,0,1,2745.35,0
22969.26,60,17,4,28519.56,1.242,2,0,0,14330.08,1
53311.7,29,4,5,14309.14,0.268,1,0,0,0.0,0
61705.74,68,25,2,11804.1,0.191,0,0,1,23803.55,1
47330.63,69,12,8,20596.51,0.435,0,0,0,15843.67,1
34275.03,28,13,10,40896.32,1.193,1,0,0,4147.77,1
49079.31,73,3,4,16022.18,0.326,0,0,0,364.03,1
33826.54,32,11,8,9340.95,0.276,0,0,0,6480.6,1
58710.94,20,8,3,45016.07,0.767,2,0,1,19477.7,1
8000.0,40,1,8,30747.02,3.843,1,0,0,4008.52,1
33287.85,63,23,0,31101.16,0.934,0,0,0,2184.46,1
8000.0,66,38,10,3289.7,0.411,0,0,0,7950.54,1
10098.78,54,5,4,2012.46,0.199,0,0,1,0.0,1
67277.24,64,2,6,0.0,0.0,1,0,1,18755.95,0
57903.7,32,4,9,30264.12,0.523,0,0,1,14213.95,1
25610.4,68,21,0,13716.0,0.536,2,0,1,17057.2,1
9949.93,54,33,11,0.0,0.0,2,2,1,21855.1,1
8000.0,25,12,7,28827.71,3.603,0,0,1,93.48,1
29130.09,25,4,11,7852.74,0.27,0,0,0,8154.87,1
88408.3,33,3,6,15629.62,0.177,1,0,1,7053.65,1
48697.69,21,24,2,0.0,0.0,1,0,0,23842.92,0
28808.55,34,14,6,20263.83,0.703,0,0,1,3856.04,1
49301.6,74,14,6,22456.71,0.455,1,0,0,0.0,1
8780.83,31,9,11,10158.27,1.157,1,0,1,3399.57,1
34053.53,54,35,6,7131.78,0.209,0,0,0,16860.03,1
41989.55,73,14,4,53595.97,1.276,1,0,1,13329.89,1
38277.99,32,28,2,0.0,0.0,1,0,1,7064.45,0
55816.12,57,29,3,4760.06,0.085,0,0,0,4198.76,0
46892.9,43,2,6,25313.14,0.54,1,0,1,11409.76,1
53366.52,34,9,4,120.05,0.002,0,0,0,13661.86,1
26232.55,72,35,4,0.0,0.0,0,0,1,10170.37,0
57956.31,55,35,0,32768.41,0.565,1,4,1,4510.71,1
72578.74,43,16,11,26335.75,0.363,0,0,1,7690.07,1
20597.01,64,6,10,19321.77,0.938,0,0,0,2531.41,1
22246.09,69,11,3,14951.98,0.672,1,0,0,18339.22,1
66715.69,62,37,1,6289.27,0.094,0,0,1,6683.44,0
36173.12,67,26,10,9827.25,0.272,3,0,0,0.0,1
68076.43,36,3,10,15621.52,0.229,0,0,0,30594.21,0
31149.29,37,28,10,25808.17,0.829,0,0,0,716.01,1
69100.91,31,5,6,23297.95,0.337,0,0,0,0.0,1
42629.72,57,12,8,345.32,0.008,1,2,0,0.0,0
45164.58,63,19,8,26359.59,0.584,0,0,1,1128.79,1
71294.36,55,14,2,0.0,0.0,0,0,1,15462.27,1
32764.59,52,27,6,8470.13,0.259,1,0,1,0.0,1
21177.56,61,6,3,0.0,0.0,1,0,1,9610.61,0
31028.72,28,35,9,246.32,0.008,0,1,1,2171.04,1
49046.68,38,23,11,43803.46,0.893,1,0,0,0.0,1
8684.82,58,12,0,0.0,0.0,3,0,1,0.0,0
52749.42,20,38,0,2987.03,0.057,0,0,0,7557.24,0
29224.57,69,19,3,20578.48,0.704,0,0,0,0.0,1
62956.25,27,16,1,9245.58,0.147,1,0,0,5193.63,1
8000.0,62,0,0,13133.37,1.641,0,0,1,11413.91,1
24268.68,53,39,11,33870.11,1.396,1,0,1,0.0,1
8000.0,66,33,6,20619.42,2.577,0,0,0,14938.71,1
23475.41,62,7,9,5317.31,0.226,1,0,1,0.0,1
44953.32,47,37,6,12489.54,0.278,0,0,1,26159.22,1
36415.47,61,31,8,21600.64,0.593,0,0,1,6057.88,1
34932.45,37,16,8,23018.09,0.659,0,0,1,0.0,1
36816.3,51,37,1,13992.92,0.38,0,0,1,10048.84,1
44067.76,70,22,1,19815.91,0.45,1,0,0,0.0,1
19829.28,22,27,5,17406.66,0.878,0,0,0,0.0,1
54136.99,38,7,4,14030.3,0.259,2,0,0,19383.97,1
53253.32,18,4,10,6246.77,0.117,1,0,1,4526.9,1
47700.76,48,21,3,25909.01,0.543,0,0,1,8757.08,1
51130.67,62,13,3,19490.0,0.381,1,0,0,6346.99,1
45928.36,20,39,6,0.0,0.0,0,4,0,0.0,0
80701.47,49,3,2,5682.61,0.07,1,0,0,0.0,1
38258.12,41,30,10,6615.74,0.173,0,0,0,15294.79,1
33858.34,62,24,0,10368.86,0.306,1,0,1,13123.5,1
24929.45,30,35,10,30552.12,1.225,0,0,1,7566.69,1
19354.75,27,39,7,59970.36,3.098,0,0,1,18217.19,1
15110.56,23,34,10,0.0,0.0,0,0,1,7256.0,1
22224.05,41,14,3,16788.5,0.755,0,0,1,19176.56,1
38586.39,45,27,10,14902.43,0.386,1,0,0,22759.45,1
46685.9,70,6,10,11961.24,0.256,1,0,0,18825.5,1
41022.84,44,19,5,22246.38,0.542,0,0,1,12104.67,1
24689.29,27,10,3,14715.76,0.596,1,0,1,0.0,1
58003.69,57,10,2,10378.86,0.179,0,0,0,12434.56,1
54788.25,21,22,1,15917.46,0.291,1,0,0,3259.76,1
36807.03,37,5,6,22029.2,0.598,0,0,0,15201.65,1
26941.68,55,22,11,19616.24,0.728,0,0,1,24152.98,1
50968.56,32,16,6,17926.34,0.352,1,0,0,7098.42,1
43759.47,51,9,11,5624.23,0.129,1,0,0,0.0,1
11037.45,43,22,9,53390.89,4.837,1,0,1,15013.91,1
38640.39,72,30,8,19256.74,0.498,0,0,1,7916.7,1
45240.72,34,24,8,25961.02,0.574,2,0,0,23363.53,1
22006.1,69,3,11,4583.57,0.208,0,0,0,8541.21,1
43796.87,53,22,10,17223.29,0.393,1,0,0,7297.06,1
10903.55,60,24,1,13814.48,1.267,2,0,0,8958.92,1
66723.72,27,27,7,0.0,0.0,2,0,0,11080.37,0
64959.0,19,17,5,5745.99,0.088,0,0,0,0.0,1
34949.65,59,3,10,2467.81,0.071,0,0,1,0.0,0
47269.09,45,5,2,5720.06,0.121,0,0,0,19070.22,1
8000.0,35,13,9,0.0,0.0,1,0,1,1479.36,1
16873.05,69,25,5,12345.15,0.732,1,0,0,7709.0,1
34124.42,36,29,11,34372.82,1.007,0,0,0,5708.62,1
18557.34,42,26,9,13813.06,0.744,0,0,0,1131.6,1
54287.93,59,12,4,0.0,0.0,0,0,0,6389.24,0
79945.93,72,17,10,2531.03,0.032,1,0,0,0.0,0
16467.71,69,1,2,5991.0,0.364,2,0,0,0.0,1
23250.73,55,31,0,0.0,0.0,0,0,0,10060.58,0
44708.97,24,14,6,19037.75,0.426,1,0,0,24117.6,1
72222.32,24,20,4,37518.72,0.519,0,0,0,15471.43,1
15552.51,57,17,1,2916.69,0.188,1,0,0,15680.3,0
44980.72,47,11,11,15640.08,0.348,0,0,1,18543.4,1
76425.98,25,6,0,11208.19,0.147,0,0,1,10055.47,1
8000.0,57,38,7,1355.58,0.169,1,0,0,8236.38,1
14378.62,71,4,3,14281.5,0.993,0,0,1,0.0,1
31527.87,21,37,3,3203.2,0.102,0,0,0,15881.85,0
29588.23,65,4,2,832.82,0.028,0,0,1,10770.95,0
56252.03,37,3,4,0.0,0.0,0,0,0,1117.89,1
44833.19,40,36,8,15452.14,0.345,2,0,0,4850.62,1
8000.0,58,37,3,26805.14,3.35,1,0,0,0.0,1
50308.21,32,35,8,25640.45,0.51,0,0,0,13252.56,1
28449.22,26,31,5,35224.82,1.238,1,0,1,23448.06,1
65488.94,72,19,9,6431.16,0.098,0,0,0,0.0,1
27448.25,37,4,5,25506.97,0.929,0,0,1,18450.25,1
27267.69,27,23,4,0.0,0.0,0,0,0,20091.27,0
50822.63,57,20,6,25721.14,0.506,1,0,0,0.0,1
55258.53,30,29,8,40188.66,0.727,3,0,0,0.0,1
48961.99,62,1,5,22371.92,0.457,1,0,1,8629.04,1
8000.0,22,3,10,35727.17,4.465,1,4,0,6262.82,1
50760.69,47,23,6,6095.09,0.12,1,0,0,5797.69,1
19313.84,40,34,3,9917.92,0.513,0,0,1,19266.59,1
44705.52,72,37,0,735.3,0.016,2,0,0,4480.19,1
11525.31,47,22,4,11674.38,1.013,0,0,0,32193.27,1
48926.44,70,14,0,18937.75,0.387,0,0,0,0.0,1
23868.02,32,18,0,12777.33,0.535,1,0,1,0.0,1
14347.31,44,20,4,4322.65,0.301,0,0,1,0.0,1
54276.4,64,24,3,8066.9,0.149,1,0,0,6126.95,0
44832.89,27,9,10,19660.85,0.439,0,2,1,22203.95,1
27720.46,70,15,8,10382.74,0.375,0,0,0,0.0,1
69023.58,62,21,9,0.0,0.0,0,0,1,0.0,0
31186.95,56,34,6,0.0,0.0,1,1,0,1652.98,1
40642.15,31,32,1,5131.89,0.126,0,0,0,7102.18,1
45378.27,64,30,10,0.0,0.0,0,0,1,9615.99,0
27606.68,66,8,5,227.12,0.008,1,0,0,4097.88,1
49422.73,34,16,5,8592.69,0.174,0,0,1,0.0,0
29330.95,51,22,7,10741.61,0.366,1,0,1,7027.36,1
31767.23,21,38,1,3186.64,0.1,0,4,0,22335.43,1
67252.85,40,14,5,49593.3,0.737,0,0,0,17154.53,1
19188.28,26,36,7,0.0,0.0,0,0,1,3430.87,1
8000.0,49,29,8,28938.19,3.617,0,0,1,8714.55,1
72218.74,49,25,6,14783.35,0.205,0,0,0,12993.03,0
90986.56,48,28,11,9235.76,0.102,0,0,0,16849.78,1
31894.61,56,31,11,22003.1,0.69,0,0,1,23345.37,1
8000.0,70,27,1,4006.84,0.501,0,3,0,10686.02,1
33790.32,29,26,0,1274.56,0.038,1,0,1,0.0,0
34275.54,30,15,6,40274.7,1.175,0,0,0,0.0,1
36201.52,30,17,9,0.0,0.0,0,0,1,14028.63,1
17732.24,70,23,6,8100.12,0.457,0,0,1,0.0,1
51591.22,23,33,2,18010.2,0.349,1,0,0,16157.43,0
50490.15,19,26,6,36169.35,0.716,1,0,1,2036.75,1
10111.89,27,39,11,5034.73,0.498,0,0,1,0.0,1
53983.93,61,27,2,55313.62,1.025,1,0,1,13132.58,1
81053.7,51,16,5,29492.16,0.364,0,0,0,0.0,1
43439.21,70,23,7,0.0,0.0,0,0,0,12721.19,0
33253.5,29,24,4,0.0,0.0,1,0,0,9826.32,1
37159.94,40,34,0,17270.0,0.465,2,0,1,0.0,1
52305.14,49,10,8,0.0,0.0,0,0,1,22161.36,0
8000.0,22,9,8,19017.5,2.377,1,0,0,20936.83,1
43287.81,70,8,7,7522.83,0.174,1,0,0,17515.72,0
32190.72,63,2,7,0.0,0.0,0,0,1,17728.77,0
76956.5,26,27,7,3226.81,0.042,0,0,0,712.96,0
36516.55,66,38,3,26430.36,0.724,0,0,1,19591.55,1
73357.75,43,24,0,0.0,0.0,1,0,0,15579.94,0
17925.19,37,2,11,27471.64,1.532,0,0,0,0.0,1
51745.18,71,14,2,31292.57,0.605,1,1,0,0.0,1
46388.01,47,36,9,9667.7,0.208,1,0,0,420.19,0
22619.06,30,2,6,0.0,0.0,0,0,0,22777.84,0
43547.92,64,24,6,22692.76,0.521,0,0,0,0.0,1
64250.38,58,17,0,9129.65,0.142,0,0,0,2133.71,1
33524.17,28,36,11,0.0,0.0,0,0,1,0.0,1
8000.0,56,20,6,39437.1,4.929,0,0,1,3224.8,1
39648.74,53,22,9,698.67,0.018,1,0,0,18343.94,1
21951.54,33,28,9,0.0,0.0,1,0,0,0.0,1
33153.18,42,32,1,17591.08,0.531,0,0,0,12718.45,1
38368.24,65,20,11,12819.11,0.334,0,0,0,0.0,1
8000.0,27,28,7,33092.83,4.136,0,0,1,26835.58,1
8000.0,59,32,2,5092.2,0.636,1,0,1,9149.07,1
49641.34,65,21,6,9414.79,0.19,1,0,1,7159.32,1
29545.63,71,28,7,17982.99,0.609,1,0,0,2190.92,1
8000.0,36,14,7,13792.77,1.724,0,0,0,10149.51,1
55696.88,33,14,3,19020.25,0.341,0,0,0,0.0,1
45447.4,71,0,11,18624.01,0.41,1,0,0,8973.69,1
25722.5,44,26,2,15041.49,0.585,1,0,0,2132.18,1
13663.4,50,10,5,5119.1,0.375,2,0,0,1698.88,1
56716.16,47,32,10,28161.78,0.497,0,0,0,28597.31,1
46987.01,47,38,0,9300.24,0.198,0,0,0,22039.31,1
87652.05,53,35,4,30830.46,0.352,0,0,1,22602.52,1
48403.77,42,11,5,35656.81,0.737,0,4,0,16502.63,1
47754.06,40,26,9,4612.29,0.097,0,0,1,12080.27,0
36661.44,40,30,9,49733.4,1.357,1,0,1,22677.59,1
56335.52,55,20,9,4944.36,0.088,1,0,1,11281.12,1
52501.7,64,20,4,4669.35,0.089,0,0,1,14182.89,0
65034.5,49,17,5,24603.31,0.378,0,0,1,21868.3,1
29573.54,56,12,0,19580.79,0.662,2,0,0,16161.27,1
31291.85,41,22,9,14206.41,0.454,1,0,0,12434.19,1
30417.94,62,39,3,25315.56,0.832,0,0,0,15956.41,1
55816.03,40,8,5,19371.05,0.347,0,0,1,9110.03,1
69967.49,42,1,8,47982.88,0.686,1,0,0,13078.73,1
30823.19,21,2,9,12283.94,0.399,0,0,0,14040.95,1
31504.53,32,23,1,333.05,0.011,0,0,0,0.0,0
46281.54,60,10,9,6352.51,0.137,2,0,0,636.66,1
35084.77,22,18,4,20578.34,0.587,1,0,1,15279.13,1
59041.07,30,38,5,23193.38,0.393,1,0,1,9318.18,1
8000.0,62,3,1,13897.14,1.737,0,0,0,7823.25,1
23465.9,67,6,8,0.0,0.0,0,0,1,10935.36,0
24351.67,41,8,5,29064.89,1.193,1,0,1,0.0,1
8000.0,41,18,1,39854.86,4.981,0,0,1,6305.77,1
20727.23,47,27,1,12511.1,0.604,2,0,1,6391.71,1
21696.88,61,7,8,39328.76,1.813,0,0,1,9800.04,1
35977.91,44,4,1,26591.63,0.739,0,0,1,16549.49,1
62259.32,27,3,6,49506.24,0.795,0,0,0,4347.79,1
35098.79,42,32,8,20599.54,0.587,0,0,1,21443.04,1
19383.73,32,1,10,13987.42,0.722,0,0,0,0.0,1
38860.91,56,25,1,26522.11,0.682,0,0,1,14937.62,1
60983.47,26,23,3,9594.57,0.157,1,0,1,2809.42,0
20480.82,52,4,1,18154.84,0.886,0,0,0,19678.2,1
21788.5,25,22,10,32139.6,1.475,0,0,1,10208.62,1
51170.98,73,11,7,27409.75,0.536,1,0,0,0.0,1
35569.28,54,20,11,13092.56,0.368,0,0,0,9032.56,1
52949.69,25,5,0,18301.2,0.346,0,0,1,12005.8,1
39727.06,72,26,8,25337.86,0.638,0,0,0,10254.31,1
54033.27,50,31,0,26270.03,0.486,0,0,1,11288.67,1
19298.44,52,0,1,23180.81,1.201,1,0,1,5751.02,1
39758.31,21,21,5,19067.4,0.48,1,0,1,2408.7,1
35786.2,28,25,4,1210.45,0.034,2,0,1,0.0,1
15682.18,64,0,4,1590.93,0.101,1,0,0,13829.84,1
8730.44,44,28,0,17790.55,2.038,1,0,0,13076.86,1
53714.98,53,21,6,27843.39,0.518,1,0,0,27100.47,1
32980.95,74,12,4,23827.14,0.722,0,0,0,7585.55,1
19554.39,42,19,11,1827.19,0.093,0,0,0,10775.17,0
38076.42,39,27,9,11540.13,0.303,0,0,0,9509.8,1
62560.38,63,25,5,0.0,0.0,1,0,1,16663.86,0
8000.0,21,31,9,0.0,0.0,0,0,1,2856.25,1
10067.23,43,1,6,12228.91,1.215,1,0,1,9506.17,1
21542.27,66,31,5,32526.57,1.51,1,0,0,8272.27,1
69223.58,30,1,11,18419.42,0.266,0,0,0,15435.6,1
45651.74,35,26,7,43187.21,0.946,0,0,0,30217.57,1
55346.34,44,13,5,13073.07,0.236,0,0,0,11309.74,0
17196.78,22,2,6,12187.94,0.709,2,0,1,0.0,1
17609.28,22,27,9,0.0,0.0,0,0,1,0.0,0
48956.27,32,22,8,9686.97,0.198,0,0,1,18551.62,1
41165.49,69,26,6,0.0,0.0,1,0,1,0.0,0
50974.78,30,15,2,0.0,0.0,1,0,0,11164.88,1
36246.58,59,11,7,0.0,0.0,0,0,0,693.59,0
45562.87,42,24,5,15835.41,0.348,1,2,0,34979.93,1
43162.38,61,8,11,3265.64,0.076,1,0,0,0.0,1
55555.35,36,32,10,8057.44,0.145,0,0,0,1380.6,1
56140.17,67,27,0,21762.08,0.388,0,0,1,15813.41,1
8000.0,39,39,11,0.0,0.0,1,0,0,5682.0,1
8000.0,63,1,10,12015.54,1.502,1,0,1,808.04,1
60034.91,65,23,10,28724.62,0.478,0,0,0,0.0,1
63754.5,42,22,5,30393.84,0.477,1,0,1,1430.95,1
19587.54,56,34,3,19707.26,1.006,0,3,1,0.0,1
8000.0,24,16,7,10017.27,1.252,0,0,1,7873.13,1
41980.7,46,37,10,4841.99,0.115,0,0,0,27251.08,0
58616.76,39,9,5,14626.29,0.25,0,0,0,28624.93,1
75951.89,72,34,11,42397.14,0.558,0,0,0,28452.28,1
50325.95,71,20,3,19128.59,0.38,1,2,0,6698.13,1
32565.67,62,37,10,11653.34,0.358,0,0,0,15158.5,1
22137.39,72,8,0,20669.13,0.934,1,0,0,9269.73,1
40229.03,73,10,10,14768.77,0.367,0,0,1,0.0,1
34014.71,61,22,11,16788.37,0.494,0,0,1,0.0,1
19698.64,51,22,8,8269.11,0.42,0,0,0,0.0,1
80975.11,29,5,7,11873.44,0.147,0,2,0,9551.04,1
75703.37,64,26,4,32510.34,0.429,0,0,0,0.0,1
62720.97,29,16,10,0.0,0.0,0,0,0,45.41,1
21582.99,28,6,1,19337.33,0.896,0,0,0,11690.0,1
57100.39,68,20,3,8558.74,0.15,0,0,1,0.0,1
52792.53,24,27,1,0.0,0.0,0,0,0,22678.58,0
48850.91,26,1,3,265.95,0.005,0,0,0,8528.58,0
64993.31,47,36,6,15958.64,0.246,1,0,1,4235.75,1
52707.42,51,24,4,16792.93,0.319,0,0,1,1616.2,1
54800.28,20,10,5,26580.09,0.485,0,0,0,12729.07,1
52738.13,39,30,2,27394.09,0.519,0,0,0,0.0,1
46815.83,30,33,4,0.0,0.0,1,0,1,21207.14,0
8000.0,35,38,5,16462.55,2.058,0,0,1,16675.79,1
41672.42,28,31,2,25095.4,0.602,0,0,1,755.27,0
28876.16,56,8,11,16171.46,0.56,0,0,0,6038.47,1
14403.18,44,6,10,18976.94,1.317,2,0,1,20129.91,1
73636.33,72,8,10,0.0,0.0,1,0,0,12057.61,1
74579.91,18,35,0,2604.77,0.035,1,0,0,5737.96,0
67184.41,62,12,5,37209.15,0.554,0,0,0,555.82,1
45104.27,69,13,9,10314.8,0.229,0,0,0,6876.45,1
67012.5,45,35,4,50047.81,0.747,0,0,0,3864.63,1
40241.06,57,8,2,0.0,0.0,1,0,1,11090.42,0
44055.95,43,16,7,37862.18,0.859,0,0,1,4861.3,1
18130.57,51,11,0,2652.47,0.146,0,0,1,0.0,1
47939.83,69,12,7,27730.52,0.578,2,0,1,18974.92,1
41207.72,48,23,5,9690.04,0.235,0,0,1,13434.3,1
13946.96,50,29,8,13129.87,0.941,0,0,0,0.0,1
38976.06,74,10,8,22830.76,0.586,0,0,0,2103.39,1
38405.41,46,1,6,4640.24,0.121,2,0,0,15098.67,1
75951.22,27,25,7,29611.72,0.39,0,0,1,0.0,1
57884.27,56,21,0,11800.32,0.204,3,0,0,6298.25,1
40228.91,57,26,11,16693.64,0.415,0,0,1,5091.9,1
44975.75,31,18,0,0.0,0.0,1,0,0,766.62,0
40884.25,59,31,11,9028.4,0.221,0,0,1,0.0,1
35941.72,21,24,11,32547.3,0.906,0,0,1,7452.14,1
18351.46,36,30,8,22255.3,1.213,0,0,0,0.0,1
36978.96,66,29,8,26996.08,0.73,3,0,1,2035.5,1
25078.03,53,19,0,13307.57,0.531,1,0,0,16494.44,1
14993.69,52,12,11,36643.49,2.444,0,0,0,829.0,1
50224.44,53,23,6,19349.02,0.385,0,0,1,12573.49,1
47825.29,27,25,4,4881.03,0.102,2,0,0,17572.67,1
8000.0,72,22,8,23627.11,2.953,1,0,1,6928.84,1
37546.31,34,20,6,27593.61,0.735,1,0,0,13098.39,1
59914.03,62,13,4,25435.27,0.425,1,0,0,0.0,1
61184.47,74,5,3,10074.44,0.165,0,0,0,15411.85,1
60516.74,31,17,1,20273.76,0.335,0,0,1,14450.64,1
40778.26,54,35,10,34977.7,0.858,0,3,0,22550.0,1
23099.09,20,28,7,19473.16,0.843,1,0,0,19719.34,1
18326.02,54,30,3,0.0,0.0,0,1,1,10644.49,0
46892.1,43,29,8,5257.75,0.112,1,0,1,35603.51,0
47585.6,22,36,8,4629.58,0.097,0,0,1,16837.7,0
65746.62,56,9,1,5259.81,0.08,1,0,0,20728.89,0
61999.59,73,28,2,0.0,0.0,0,0,1,3389.15,0
37355.43,22,2,2,42094.21,1.127,1,1,0,4312.54,1
15115.88,68,9,1,0.0,0.0,0,0,1,8723.2,1
33617.87,66,1,9,1302.56,0.039,0,0,0,0.0,1
44344.62,49,17,1,0.0,0.0,1,0,0,8378.5,1
35958.34,69,5,9,26592.27,0.74,1,0,1,7607.26,1
28442.12,35,15,6,11481.24,0.404,0,0,0,18942.2,1
45057.7,59,5,1,9242.07,0.205,0,0,0,19672.03,1
29920.85,57,1,10,8522.06,0.285,0,0,1,9210.65,1
27438.68,51,19,2,21560.93,0.786,1,0,1,4272.76,1
46229.06,65,16,11,7422.58,0.161,1,0,0,25905.04,0
31960.15,67,16,0,0.0,0.0,0,0,1,0.0,0
44882.09,62,13,7,0.0,0.0,1,0,1,0.0,0
45464.08,51,16,3,0.0,0.0,1,0,1,12806.93,1
17211.42,73,0,6,15850.91,0.921,0,0,0,7306.49,1
30375.18,49,19,10,26987.8,0.888,1,0,1,4927.74,1
68755.54,54,33,9,38862.64,0.565,1,0,0,0.0,1
16758.41,28,5,3,0.0,0.0,1,0,0,0.0,1
8000.0,36,5,0,20104.05,2.513,2,0,0,22779.73,1
8000.0,69,31,3,1573.93,0.197,0,0,0,21074.4,1
40582.2,46,20,9,57910.09,1.427,1,0,0,15906.15,1
40618.35,47,10,6,34815.15,0.857,0,4,0,0.0,1
37647.78,64,31,9,39293.21,1.044,1,0,0,4668.83,1
64283.8,36,12,5,28464.98,0.443,1,0,1,3975.52,1
8000.0,33,24,6,16528.32,2.066,0,0,0,1231.52,1
47918.68,18,22,0,8753.12,0.183,0,0,1,2558.53,0
71228.76,31,6,0,8133.06,0.114,0,0,0,6990.91,0
17444.38,47,30,8,0.0,0.0,2,0,0,0.0,1
32403.87,59,24,2,22504.02,0.694,0,0,1,19808.2,1
24942.16,36,8,4,35900.26,1.439,2,3,0,6644.69,1
22113.08,43,30,4,6859.19,0.31,0,0,1,2978.24,1
33474.76,30,24,7,2512.24,0.075,0,0,1,0.0,1
68549.71,64,34,11,0.0,0.0,0,0,1,15827.69,0
76747.73,47,32,9,21345.15,0.278,2,0,0,0.0,0
33281.22,26,12,7,31767.13,0.954,0,0,0,12819.44,1
78101.2,52,37,10,37000.03,0.474,0,0,0,0.0,1
40711.53,37,1,6,34747.73,0.853,1,0,0,9140.76,1
75073.82,67,13,1,23738.48,0.316,0,0,0,0.0,1
38134.03,33,24,5,15166.23,0.398,0,0,1,6297.24,1
42621.16,67,21,11,33495.9,0.786,1,1,1,7223.2,1
47309.49,57,9,9,0.0,0.0,0,0,0,9616.15,1
103577.07,25,7,4,13745.03,0.133,1,0,1,16834.25,0
57025.71,61,31,3,41365.29,0.725,2,0,1,13164.86,1
25854.71,59,35,11,0.0,0.0,0,0,0,23630.17,0
59379.96,43,27,1,15421.12,0.26,1,0,1,0.0,1
32763.35,27,21,11,22746.29,0.694,0,0,0,28913.27,1
30205.0,45,30,8,14260.98,0.472,1,0,0,17401.97,1
58172.03,52,9,9,33058.47,0.568,1,0,0,3576.08,1
